"PersonId","MetricDate","Total_Copilot_actions_taken","Input_tokens","Output_tokens","Reasoning_tokens","Copilot_credits_consumed"
"PID0613",2026-02-08,0,0,0,0,0
"PID0613",2026-02-15,0,0,0,0,0
"PID0613",2026-02-22,0,0,0,0,0
"PID0613",2026-03-01,0,0,0,0,0
"PID0613",2026-03-08,0,0,0,0,0
"PID0613",2026-03-15,8,18984,7952,819,12.2
"PID0613",2026-03-22,0,0,0,0,0
"PID0613",2026-03-29,0,0,0,0,0
"PID0613",2026-04-05,0,0,0,0,0
"PID0613",2026-04-12,0,0,0,0,0
"PID0613",2026-04-19,0,0,0,0,0
"PID0613",2026-04-26,0,0,0,0,0
"PID0613",2026-05-03,2,5062,1697,211,2.9
"PID0613",2026-05-10,0,0,0,0,0
"PID0613",2026-05-17,2,10188,4888,583,7.4
"PID0613",2026-05-24,3,6411,3268,357,4.8
"PID0613",2026-05-31,0,0,0,0,0
"PID0613",2026-06-07,0,0,0,0,0
"PID0613",2026-06-14,0,0,0,0,0
"PID0613",2026-06-21,0,0,0,0,0
"PID0613",2026-06-28,0,0,0,0,0
"PID0614",2026-01-04,0,0,0,0,0
"PID0614",2026-01-11,0,0,0,0,0
"PID0614",2026-01-18,0,0,0,0,0
"PID0614",2026-01-25,0,0,0,0,0
"PID0614",2026-02-01,0,0,0,0,0
"PID0614",2026-02-08,0,0,0,0,0
"PID0614",2026-02-15,0,0,0,0,0
"PID0614",2026-02-22,0,0,0,0,0
"PID0614",2026-03-01,0,0,0,0,0
"PID0614",2026-03-08,0,0,0,0,0
"PID0614",2026-03-15,0,0,0,0,0
"PID0614",2026-03-22,0,0,0,0,0
"PID0614",2026-03-29,0,0,0,0,0
"PID0614",2026-04-05,0,0,0,0,0
"PID0614",2026-04-12,0,0,0,0,0
"PID0614",2026-04-19,0,0,0,0,0
"PID0614",2026-04-26,0,0,0,0,0
"PID0614",2026-05-03,0,0,0,0,0
"PID0614",2026-05-10,0,0,0,0,0
"PID0614",2026-05-17,0,0,0,0,0
"PID0614",2026-05-24,0,0,0,0,0
"PID0614",2026-05-31,0,0,0,0,0
"PID0614",2026-06-07,0,0,0,0,0
"PID0614",2026-06-14,0,0,0,0,0
"PID0614",2026-06-21,0,0,0,0,0
"PID0614",2026-06-28,0,0,0,0,0
"PID0615",2026-01-04,0,0,0,0,0
"PID0615",2026-01-11,0,0,0,0,0
"PID0615",2026-01-18,0,0,0,0,0
"PID0615",2026-01-25,0,0,0,0,0
"PID0615",2026-02-01,0,0,0,0,0
"PID0615",2026-02-08,0,0,0,0,0
"PID0615",2026-02-15,2,2417,1491,247,2.3
"PID0615",2026-02-22,0,0,0,0,0
"PID0615",2026-03-01,0,0,0,0,0
"PID0615",2026-03-08,4,8857,2804,1120,6.8
"PID0615",2026-03-15,0,0,0,0,0
"PID0615",2026-03-22,0,0,0,0,0
"PID0615",2026-03-29,0,0,0,0,0
"PID0615",2026-04-05,0,0,0,0,0
"PID0615",2026-04-12,0,0,0,0,0
"PID0615",2026-04-19,0,0,0,0,0
"PID0615",2026-04-26,0,0,0,0,0
"PID0615",2026-05-03,4,5111,3404,547,5.1
"PID0615",2026-05-10,0,0,0,0,0
"PID0615",2026-05-17,0,0,0,0,0
"PID0615",2026-05-24,1,1055,600,143,1
"PID0615",2026-05-31,0,0,0,0,0
"PID0615",2026-06-07,4,7231,3399,802,6.2
"PID0615",2026-06-14,3,6659,2699,766,5.4
"PID0615",2026-06-21,2,3130,1917,248,2.8
"PID0615",2026-06-28,0,0,0,0,0
"PID0616",2026-01-04,19,29822,9081,1381,16.7
"PID0616",2026-01-11,23,43871,16384,2152,27.3
"PID0616",2026-01-18,19,56943,28748,4977,46.8
"PID0616",2026-01-25,26,30208,10444,2143,19.8
"PID0616",2026-02-01,29,71421,38977,3500,54.2
"PID0616",2026-02-08,22,41027,21468,2730,32.2
"PID0616",2026-02-15,12,34117,9788,1375,18.1
"PID0616",2026-02-22,30,148333,83514,10181,121.9
"PID0616",2026-03-01,22,69402,30264,3344,46.5
"PID0616",2026-03-08,0,0,0,0,0
"PID0616",2026-03-15,31,69396,30651,5654,52.5
"PID0616",2026-03-22,31,93650,41991,5666,66.5
"PID0616",2026-03-29,44,97144,39526,8584,72.5
"PID0616",2026-04-05,33,111871,40173,6949,71.9
"PID0616",2026-04-12,40,83961,40456,7715,68.4
"PID0616",2026-04-19,0,0,0,0,0
"PID0616",2026-04-26,34,100632,47100,3955,67.7
"PID0616",2026-05-03,46,104809,45926,6523,74
"PID0616",2026-05-10,32,86811,29641,6506,57.3
"PID0616",2026-05-17,29,58769,25291,6468,48.2
"PID0616",2026-05-24,39,70168,32773,4337,51.1
"PID0616",2026-05-31,20,39078,15539,3697,29.5
"PID0616",2026-06-07,42,103607,51338,10887,89
"PID0616",2026-06-14,48,110003,43002,8109,76.7
"PID0616",2026-06-21,41,106337,37623,5062,64
"PID0616",2026-06-28,41,67785,24263,4672,44.6
"PID0617",2026-01-04,18,54219,15104,3666,32.1
"PID0617",2026-01-11,19,43702,16702,2766,29
"PID0617",2026-01-18,23,49089,16102,2353,28.6
"PID0617",2026-01-25,11,11834,7093,1345,11.4
"PID0617",2026-02-01,14,24096,7849,1272,14.3
"PID0617",2026-02-08,21,31497,12957,1772,21.1
"PID0617",2026-02-15,27,43504,17412,1781,27.1
"PID0617",2026-02-22,19,45307,14544,4266,31.4
"PID0617",2026-03-01,21,47587,23731,3643,37.6
"PID0617",2026-03-08,20,25972,13724,1176,19.1
"PID0617",2026-03-15,19,23568,11450,1101,16.6
"PID0617",2026-03-22,19,16657,4765,827,9.2
"PID0617",2026-03-29,25,40774,13986,1981,24.3
"PID0617",2026-04-05,24,40869,24407,2908,35
"PID0617",2026-04-12,26,64806,27658,1619,39.1
"PID0617",2026-04-19,30,54418,24890,2757,37.7
"PID0617",2026-04-26,37,82441,22836,4345,45.6
"PID0617",2026-05-03,29,38514,14994,2428,25.8
"PID0617",2026-05-10,34,43318,20151,2284,30.5
"PID0617",2026-05-17,27,38859,14440,1606,23.3
"PID0617",2026-05-24,34,66151,32979,3992,49.6
"PID0617",2026-05-31,30,40296,16638,2293,27.1
"PID0617",2026-06-07,32,43331,16102,3191,29.5
"PID0617",2026-06-14,0,0,0,0,0
"PID0617",2026-06-21,0,0,0,0,0
"PID0617",2026-06-28,33,56948,35739,2462,46.1
"PID0618",2026-01-04,2,1330,518,238,1.3
"PID0618",2026-01-11,1,944,648,159,1.1
"PID0618",2026-01-18,0,0,0,0,0
"PID0618",2026-01-25,0,0,0,0,0
"PID0618",2026-02-01,0,0,0,0,0
"PID0618",2026-02-08,0,0,0,0,0
"PID0618",2026-02-15,0,0,0,0,0
"PID0618",2026-02-22,2,1193,408,137,0.9
"PID0618",2026-03-01,0,0,0,0,0
"PID0618",2026-03-08,0,0,0,0,0
"PID0618",2026-03-15,6,3568,2102,449,3.5
"PID0618",2026-03-22,0,0,0,0,0
"PID0618",2026-03-29,0,0,0,0,0
"PID0618",2026-04-05,0,0,0,0,0
"PID0618",2026-04-12,0,0,0,0,0
"PID0618",2026-04-19,7,3922,2229,489,3.8
"PID0618",2026-04-26,0,0,0,0,0
"PID0618",2026-05-03,2,1876,993,320,2
"PID0618",2026-05-10,2,1696,667,179,1.3
"PID0618",2026-05-17,0,0,0,0,0
"PID0618",2026-05-24,0,0,0,0,0
"PID0618",2026-05-31,3,2187,931,200,1.7
"PID0618",2026-06-07,5,4612,2227,922,5
"PID0618",2026-06-14,7,5039,2483,529,4.3
"PID0618",2026-06-21,0,0,0,0,0
"PID0618",2026-06-28,0,0,0,0,0
"PID0619",2026-01-04,17,23235,10365,4195,23.4
"PID0619",2026-01-11,24,22497,7556,5175,23.5
"PID0619",2026-01-18,15,19133,8033,5220,23.3
"PID0619",2026-01-25,16,34786,19668,5517,36.5
"PID0619",2026-02-01,0,0,0,0,0
"PID0619",2026-02-08,19,19286,6439,3927,18.8
"PID0619",2026-02-15,31,27985,10720,9465,37.8
"PID0619",2026-02-22,20,40236,18426,8019,42.8
"PID0619",2026-03-01,34,51780,28270,18726,79.8
"PID0619",2026-03-08,19,17455,9528,3932,20.9
"PID0619",2026-03-15,27,37872,21073,7957,44.3
"PID0619",2026-03-22,23,34328,12755,7692,36.3
"PID0619",2026-03-29,22,19167,8810,3656,20
"PID0619",2026-04-05,26,40637,13711,11518,47.9
"PID0619",2026-04-12,30,47774,26308,10613,57.1
"PID0619",2026-04-19,35,44446,15431,8478,42.4
"PID0619",2026-04-26,26,25391,15064,7527,35.9
"PID0619",2026-05-03,28,29435,18184,5051,33.1
"PID0619",2026-05-10,41,38001,15311,10723,46.7
"PID0619",2026-05-17,27,24641,11315,10497,40.2
"PID0619",2026-05-24,37,28806,17393,9897,44.4
"PID0619",2026-05-31,37,42592,25371,15982,68.8
"PID0619",2026-06-07,38,67596,40875,13805,80.7
"PID0619",2026-06-14,37,42203,14732,15878,59.9
"PID0619",2026-06-21,44,57268,30630,15276,74.1
"PID0619",2026-06-28,58,85327,44344,13608,86.6
"PID0620",2026-01-04,12,8723,4193,1108,7.9
"PID0620",2026-01-11,9,4170,2180,744,4.4
"PID0620",2026-01-18,7,4882,1634,518,3.6
"PID0620",2026-01-25,14,8813,4121,1563,9
"PID0620",2026-02-01,12,13002,5252,1546,10.7
"PID0620",2026-02-08,0,0,0,0,0
"PID0620",2026-02-15,12,6438,2774,1079,6.2
"PID0620",2026-02-22,15,13297,6356,2112,13
"PID0620",2026-03-01,15,10599,4112,1414,8.9
"PID0620",2026-03-08,22,12083,5322,1213,9.7
"PID0620",2026-03-15,15,9394,4860,1516,9.6
"PID0620",2026-03-22,17,10671,4927,1246,9.2
"PID0620",2026-03-29,16,7631,2830,1027,6.4
"PID0620",2026-04-05,17,12489,4853,922,8.7
"PID0620",2026-04-12,18,9923,4772,937,8.1
"PID0620",2026-04-19,9,3899,1549,885,4.2
"PID0620",2026-04-26,15,11985,4988,2457,12.5
"PID0620",2026-05-03,13,7883,3923,985,7.2
"PID0620",2026-05-10,8,6363,3628,1118,7
"PID0620",2026-05-17,21,32946,17686,3912,30.5
"PID0620",2026-05-24,18,22618,11277,2545,19.9
"PID0620",2026-05-31,23,12543,4618,1797,10.7
"PID0620",2026-06-07,0,0,0,0,0
"PID0620",2026-06-14,18,20462,7941,3588,19.4
"PID0620",2026-06-21,28,17744,5992,3315,16.6
"PID0620",2026-06-28,24,27542,7997,5541,25.8
"PID0621",2026-01-04,5,2009,661,47,1
"PID0621",2026-01-11,0,0,0,0,0
"PID0621",2026-01-18,7,4585,2955,157,3.7
"PID0621",2026-01-25,10,10793,3438,295,5.6
"PID0621",2026-02-01,5,3455,1162,105,1.9
"PID0621",2026-02-08,9,5016,2819,178,3.7
"PID0621",2026-02-15,5,2218,911,42,1.3
"PID0621",2026-02-22,0,0,0,0,0
"PID0621",2026-03-01,0,0,0,0,0
"PID0621",2026-03-08,8,8085,2742,207,4.3
"PID0621",2026-03-15,11,6101,2972,225,4.2
"PID0621",2026-03-22,11,7277,3664,308,5.2
"PID0621",2026-03-29,12,4315,1803,180,2.8
"PID0621",2026-04-05,8,2432,1114,74,1.6
"PID0621",2026-04-12,11,6532,2356,232,3.8
"PID0621",2026-04-19,0,0,0,0,0
"PID0621",2026-04-26,8,5588,3378,176,4.3
"PID0621",2026-05-03,9,3034,1287,118,1.9
"PID0621",2026-05-10,16,10304,5397,327,7.2
"PID0621",2026-05-17,0,0,0,0,0
"PID0621",2026-05-24,7,4662,2491,193,3.4
"PID0621",2026-05-31,11,9386,4846,402,6.8
"PID0621",2026-06-07,18,9589,3865,290,5.7
"PID0621",2026-06-14,13,9649,3440,449,5.8
"PID0621",2026-06-21,0,0,0,0,0
"PID0621",2026-06-28,0,0,0,0,0
"PID0622",2026-01-04,0,0,0,0,0
"PID0622",2026-01-11,18,18429,9678,9181,34.4
"PID0622",2026-01-18,0,0,0,0,0
"PID0622",2026-01-25,18,15994,9672,6163,26.3
"PID0622",2026-02-01,10,15277,7408,6113,24.3
"PID0622",2026-02-08,12,10094,4000,3190,13.2
"PID0622",2026-02-15,10,12330,6379,5322,20.9
"PID0622",2026-02-22,20,14393,7015,5084,21.2
"PID0622",2026-03-01,0,0,0,0,0
"PID0622",2026-03-08,18,16908,5697,7439,26.5
"PID0622",2026-03-15,11,5853,1708,2507,8.8
"PID0622",2026-03-22,20,16986,8030,4839,21.9
"PID0622",2026-03-29,17,9050,3468,3897,14.3
"PID0622",2026-04-05,17,15796,6795,6581,25
"PID0622",2026-04-12,19,22943,8416,4883,23.5
"PID0622",2026-04-19,14,17242,10871,7633,31.2
"PID0622",2026-04-26,16,9304,5414,1733,10.5
"PID0622",2026-05-03,19,18845,9161,6025,26.2
"PID0622",2026-05-10,24,26443,10639,13122,46.6
"PID0622",2026-05-17,14,10185,3576,3907,14.7
"PID0622",2026-05-24,19,14396,9374,3627,19.4
"PID0622",2026-05-31,26,22169,11000,9964,38.1
"PID0622",2026-06-07,27,14705,9666,3996,20.7
"PID0622",2026-06-14,28,20635,13501,4503,26.2
"PID0622",2026-06-21,29,30477,13611,11542,45.8
"PID0622",2026-06-28,33,21567,9191,10542,38
"PID0623",2026-01-04,2,2237,1078,72,1.5
"PID0623",2026-01-11,0,0,0,0,0
"PID0623",2026-01-18,0,0,0,0,0
"PID0623",2026-01-25,0,0,0,0,0
"PID0623",2026-02-01,0,0,0,0,0
"PID0623",2026-02-08,3,6470,3902,265,5.1
"PID0623",2026-02-15,0,0,0,0,0
"PID0623",2026-02-22,0,0,0,0,0
"PID0623",2026-03-01,0,0,0,0,0
"PID0623",2026-03-08,0,0,0,0,0
"PID0623",2026-03-15,0,0,0,0,0
"PID0623",2026-03-22,0,0,0,0,0
"PID0623",2026-03-29,0,0,0,0,0
"PID0623",2026-04-05,0,0,0,0,0
"PID0623",2026-04-12,0,0,0,0,0
"PID0623",2026-04-19,0,0,0,0,0
"PID0623",2026-04-26,0,0,0,0,0
"PID0623",2026-05-03,0,0,0,0,0
"PID0623",2026-05-10,0,0,0,0,0
"PID0623",2026-05-17,0,0,0,0,0
"PID0623",2026-05-24,0,0,0,0,0
"PID0623",2026-05-31,0,0,0,0,0
"PID0623",2026-06-07,0,0,0,0,0
"PID0623",2026-06-14,0,0,0,0,0
"PID0623",2026-06-21,0,0,0,0,0
"PID0623",2026-06-28,0,0,0,0,0
"PID0624",2026-01-04,4,2275,782,50,1.2
"PID0624",2026-01-11,6,3268,2146,68,2.5
"PID0624",2026-01-18,0,0,0,0,0
"PID0624",2026-01-25,4,4453,2653,90,3.2
"PID0624",2026-02-01,0,0,0,0,0
"PID0624",2026-02-08,5,4240,1833,119,2.6
"PID0624",2026-02-15,3,2875,1574,62,2
"PID0624",2026-02-22,1,830,433,10,0.5
"PID0624",2026-03-01,10,5626,2322,94,3.2
"PID0624",2026-03-08,0,0,0,0,0
"PID0624",2026-03-15,5,3436,1694,72,2.2
"PID0624",2026-03-22,14,5491,1913,64,2.8
"PID0624",2026-03-29,10,7355,1986,153,3.4
"PID0624",2026-04-05,13,7130,4379,148,5.3
"PID0624",2026-04-12,5,3392,933,74,1.6
"PID0624",2026-04-19,10,8016,4420,108,5.4
"PID0624",2026-04-26,9,5033,2304,78,3
"PID0624",2026-05-03,13,7246,3686,132,4.7
"PID0624",2026-05-10,0,0,0,0,0
"PID0624",2026-05-17,5,3148,1331,78,1.9
"PID0624",2026-05-24,11,9627,4924,195,6.4
"PID0624",2026-05-31,0,0,0,0,0
"PID0624",2026-06-07,0,0,0,0,0
"PID0624",2026-06-14,8,6583,4331,160,5.2
"PID0624",2026-06-21,10,10430,5801,203,7.2
"PID0624",2026-06-28,9,6561,2442,163,3.7
"PID0625",2026-01-04,26,52945,16891,6532,40.4
"PID0625",2026-01-11,30,73156,50539,10720,81.9
"PID0625",2026-01-18,41,97265,55015,12350,94.3
"PID0625",2026-01-25,32,67895,36559,7280,61
"PID0625",2026-02-01,39,120748,60612,14415,108.7
"PID0625",2026-02-08,21,59986,21976,6399,45.6
"PID0625",2026-02-15,41,87344,58933,18006,109.6
"PID0625",2026-02-22,37,137592,77216,21405,142.8
"PID0625",2026-03-01,38,97244,50118,12816,91.6
"PID0625",2026-03-08,32,70521,45178,8919,72.5
"PID0625",2026-03-15,38,48517,20092,6142,41.1
"PID0625",2026-03-22,32,48218,19226,5577,39
"PID0625",2026-03-29,42,53949,17990,11117,53
"PID0625",2026-04-05,28,92526,49304,16214,98.5
"PID0625",2026-04-12,40,82176,28611,8963,61.7
"PID0625",2026-04-19,35,78775,40462,8111,68.4
"PID0625",2026-04-26,52,104751,46993,14143,93.9
"PID0625",2026-05-03,50,86723,51781,9289,82
"PID0625",2026-05-10,60,105778,57574,18380,113.2
"PID0625",2026-05-17,33,62540,37116,7241,60.3
"PID0625",2026-05-24,41,172960,52505,20478,127.8
"PID0625",2026-05-31,54,74525,32820,8137,61.5
"PID0625",2026-06-07,50,54191,29797,4989,47.1
"PID0625",2026-06-14,48,95412,29793,11088,70.6
"PID0625",2026-06-21,58,106820,45154,14687,94.2
"PID0625",2026-06-28,62,127345,53180,23779,127.5
"PID0626",2026-01-04,6,5878,3096,1464,7.3
"PID0626",2026-01-11,10,12494,5705,5129,19.9
"PID0626",2026-01-18,10,6593,2277,2365,9.1
"PID0626",2026-01-25,7,7281,2527,1892,8.2
"PID0626",2026-02-01,10,10548,5956,2145,12.2
"PID0626",2026-02-08,10,16512,9033,3240,18.6
"PID0626",2026-02-15,10,14061,8276,3363,17.8
"PID0626",2026-02-22,0,0,0,0,0
"PID0626",2026-03-01,10,11230,5019,3165,14.2
"PID0626",2026-03-08,15,15206,6387,2840,15.3
"PID0626",2026-03-15,0,0,0,0,0
"PID0626",2026-03-22,17,26011,8071,6540,28
"PID0626",2026-03-29,12,11508,3619,3875,14.9
"PID0626",2026-04-05,9,13004,5657,5098,19.9
"PID0626",2026-04-12,8,8388,3479,2550,10.8
"PID0626",2026-04-19,15,14634,5198,2522,13.4
"PID0626",2026-04-26,17,15797,8769,3937,20
"PID0626",2026-05-03,13,15100,9432,2996,18.1
"PID0626",2026-05-10,5,5634,1653,1860,7.1
"PID0626",2026-05-17,0,0,0,0,0
"PID0626",2026-05-24,14,13198,7000,4563,19.6
"PID0626",2026-05-31,13,13968,7514,3205,16.8
"PID0626",2026-06-07,0,0,0,0,0
"PID0626",2026-06-14,14,13563,5662,3552,16.1
"PID0626",2026-06-21,20,36968,16094,13715,54.6
"PID0626",2026-06-28,18,20273,9732,4096,22.1
"PID0627",2026-01-04,20,17721,6188,1388,12
"PID0627",2026-01-11,0,0,0,0,0
"PID0627",2026-01-18,14,12744,4669,1647,10.4
"PID0627",2026-01-25,13,6591,3473,1184,7.1
"PID0627",2026-02-01,19,20473,9385,2274,17.3
"PID0627",2026-02-08,24,10124,4514,1030,8.2
"PID0627",2026-02-15,21,11900,5667,1674,11.1
"PID0627",2026-02-22,24,29713,19094,3902,31
"PID0627",2026-03-01,20,12629,5468,1371,10.3
"PID0627",2026-03-08,15,8220,3557,1084,7.2
"PID0627",2026-03-15,20,10310,3583,854,7.1
"PID0627",2026-03-22,0,0,0,0,0
"PID0627",2026-03-29,18,11046,7202,833,10.1
"PID0627",2026-04-05,24,12309,6794,1154,10.8
"PID0627",2026-04-12,22,18274,8074,3075,17.8
"PID0627",2026-04-19,29,26022,16754,4350,29.5
"PID0627",2026-04-26,21,11372,5144,2197,11.9
"PID0627",2026-05-03,17,16613,10756,3161,19.8
"PID0627",2026-05-10,23,19892,8621,2223,16.4
"PID0627",2026-05-17,16,9927,5409,1517,10.1
"PID0627",2026-05-24,32,22834,13029,4047,25.1
"PID0627",2026-05-31,36,13975,9192,1570,14.1
"PID0627",2026-06-07,26,17117,7159,2838,16.2
"PID0627",2026-06-14,23,17956,8478,3592,19.4
"PID0627",2026-06-21,30,14084,9835,1664,14.8
"PID0627",2026-06-28,22,11002,3235,1672,9
"PID0628",2026-01-04,16,68523,31554,2259,44.6
"PID0628",2026-01-11,14,21128,10921,647,14.6
"PID0628",2026-01-18,20,33761,11445,1491,19.6
"PID0628",2026-01-25,19,27458,13988,1351,20.1
"PID0628",2026-02-01,17,51474,22509,2227,33.9
"PID0628",2026-02-08,25,22219,10403,685,14.5
"PID0628",2026-02-15,13,52280,22425,1181,31.3
"PID0628",2026-02-22,17,48264,19345,1097,27.9
"PID0628",2026-03-01,33,73443,39394,1329,49.5
"PID0628",2026-03-08,24,55642,20403,1078,30.1
"PID0628",2026-03-15,25,58824,28892,1715,39.2
"PID0628",2026-03-22,23,31297,17831,839,22.6
"PID0628",2026-03-29,0,0,0,0,0
"PID0628",2026-04-05,26,105271,35282,3137,57.1
"PID0628",2026-04-12,0,0,0,0,0
"PID0628",2026-04-19,33,61410,20982,1722,33.4
"PID0628",2026-04-26,30,49813,29222,1406,36.9
"PID0628",2026-05-03,31,89446,49917,3102,65.6
"PID0628",2026-05-10,25,61317,20498,1903,33.4
"PID0628",2026-05-17,37,138478,50633,3352,76.6
"PID0628",2026-05-24,50,65720,36406,2309,48
"PID0628",2026-05-31,30,64541,22238,2178,36.1
"PID0628",2026-06-07,38,78879,35029,4620,55.3
"PID0628",2026-06-14,36,106208,47245,2782,66
"PID0628",2026-06-21,42,129576,50475,3620,75.3
"PID0628",2026-06-28,48,95409,32033,2813,51.7
"PID0629",2026-01-04,0,0,0,0,0
"PID0629",2026-01-11,0,0,0,0,0
"PID0629",2026-01-18,1,929,358,70,0.6
"PID0629",2026-01-25,0,0,0,0,0
"PID0629",2026-02-01,0,0,0,0,0
"PID0629",2026-02-08,4,3823,1831,268,2.9
"PID0629",2026-02-15,0,0,0,0,0
"PID0629",2026-02-22,0,0,0,0,0
"PID0629",2026-03-01,3,3048,1679,285,2.7
"PID0629",2026-03-08,0,0,0,0,0
"PID0629",2026-03-15,0,0,0,0,0
"PID0629",2026-03-22,0,0,0,0,0
"PID0629",2026-03-29,0,0,0,0,0
"PID0629",2026-04-05,3,1882,1259,138,1.7
"PID0629",2026-04-12,3,3171,1425,363,2.7
"PID0629",2026-04-19,0,0,0,0,0
"PID0629",2026-04-26,0,0,0,0,0
"PID0629",2026-05-03,0,0,0,0,0
"PID0629",2026-05-10,0,0,0,0,0
"PID0629",2026-05-17,4,5224,2167,357,3.7
"PID0629",2026-05-24,0,0,0,0,0
"PID0629",2026-05-31,0,0,0,0,0
"PID0629",2026-06-07,6,4717,2639,427,4.1
"PID0629",2026-06-14,6,9973,4909,1597,9.9
"PID0629",2026-06-21,4,4016,1388,618,3.5
"PID0629",2026-06-28,0,0,0,0,0
"PID0630",2026-01-04,4,15513,5326,7726,26.7
"PID0630",2026-01-11,4,9813,3288,2686,11.3
"PID0630",2026-01-18,7,18430,5742,8516,29.6
"PID0630",2026-01-25,0,0,0,0,0
"PID0630",2026-02-01,6,13797,7636,6489,25.1
"PID0630",2026-02-08,8,34584,14616,17121,61.4
"PID0630",2026-02-15,7,11343,6525,4024,17.5
"PID0630",2026-02-22,8,17690,8518,6462,26.5
"PID0630",2026-03-01,0,0,0,0,0
"PID0630",2026-03-08,8,38785,15142,15730,59.2
"PID0630",2026-03-15,0,0,0,0,0
"PID0630",2026-03-22,6,19686,8688,8253,31.5
"PID0630",2026-03-29,8,20598,7526,11533,39
"PID0630",2026-04-05,11,33897,15607,15733,58.6
"PID0630",2026-04-12,6,13460,5879,4483,18.6
"PID0630",2026-04-19,2,3776,1849,1261,5.4
"PID0630",2026-04-26,5,9050,5325,2475,12.3
"PID0630",2026-05-03,10,32237,19018,8982,44.1
"PID0630",2026-05-10,0,0,0,0,0
"PID0630",2026-05-17,10,17318,8738,5216,23.5
"PID0630",2026-05-24,4,7095,3449,2267,9.8
"PID0630",2026-05-31,3,5500,3540,1906,8.7
"PID0630",2026-06-07,9,22501,9169,11622,40.9
"PID0630",2026-06-14,7,21229,12013,7608,32.9
"PID0630",2026-06-21,12,32358,10091,20652,66.2
"PID0630",2026-06-28,14,31789,13897,13240,50.6
"PID0631",2026-01-04,6,3533,2203,753,4.4
"PID0631",2026-01-11,14,23738,8934,3398,20.4
"PID0631",2026-01-18,10,8462,3490,1171,7.4
"PID0631",2026-01-25,7,7286,2741,560,5.1
"PID0631",2026-02-01,10,9166,3078,1308,7.6
"PID0631",2026-02-08,6,3779,1892,604,3.8
"PID0631",2026-02-15,8,6325,3944,903,6.7
"PID0631",2026-02-22,0,0,0,0,0
"PID0631",2026-03-01,9,7210,2217,1147,6.1
"PID0631",2026-03-08,12,14423,7946,1734,13.6
"PID0631",2026-03-15,10,14197,6254,1420,11.4
"PID0631",2026-03-22,7,5043,2630,623,4.7
"PID0631",2026-03-29,15,8285,5725,1524,10
"PID0631",2026-04-05,20,15932,7099,2092,14.1
"PID0631",2026-04-12,17,12463,5957,1168,10.2
"PID0631",2026-04-19,8,7541,2826,778,5.7
"PID0631",2026-04-26,10,10024,4188,2050,10.5
"PID0631",2026-05-03,21,13695,5308,1460,10.6
"PID0631",2026-05-10,14,8757,3460,1048,7.1
"PID0631",2026-05-17,15,12532,4658,1539,10.1
"PID0631",2026-05-24,14,9195,5832,1738,10.8
"PID0631",2026-05-31,0,0,0,0,0
"PID0631",2026-06-07,19,14824,6804,1405,11.9
"PID0631",2026-06-14,10,12770,3651,1435,9.1
"PID0631",2026-06-21,15,6246,3850,876,6.5
"PID0631",2026-06-28,0,0,0,0,0
"PID0632",2026-01-04,10,5443,2350,1079,5.7
"PID0632",2026-01-11,14,11995,5575,1444,10.5
"PID0632",2026-01-18,18,10562,4842,1168,8.9
"PID0632",2026-01-25,9,3251,1707,383,3
"PID0632",2026-02-01,10,13579,6247,1197,10.7
"PID0632",2026-02-08,7,4549,2174,752,4.5
"PID0632",2026-02-15,0,0,0,0,0
"PID0632",2026-02-22,12,8852,5907,1486,10.2
"PID0632",2026-03-01,0,0,0,0,0
"PID0632",2026-03-08,11,5095,2609,697,4.8
"PID0632",2026-03-15,12,11273,3469,1442,8.6
"PID0632",2026-03-22,19,11766,3676,2724,12.1
"PID0632",2026-03-29,11,10540,6249,1717,11.4
"PID0632",2026-04-05,12,9307,2919,2523,10.5
"PID0632",2026-04-12,19,31872,16527,5017,32.1
"PID0632",2026-04-19,0,0,0,0,0
"PID0632",2026-04-26,19,14499,6278,2311,13.7
"PID0632",2026-05-03,12,5506,2557,818,5.2
"PID0632",2026-05-10,17,17610,7576,2731,16.4
"PID0632",2026-05-17,15,9056,3257,1904,9.2
"PID0632",2026-05-24,28,19980,10244,2393,18.2
"PID0632",2026-05-31,32,37517,12061,6162,32.6
"PID0632",2026-06-07,26,25994,9667,3001,20.4
"PID0632",2026-06-14,18,10128,6417,862,9.3
"PID0632",2026-06-21,21,14386,5270,2061,12.2
"PID0632",2026-06-28,28,16720,7749,2953,16.9
"PID0633",2026-01-04,10,13484,6746,1694,12.3
"PID0633",2026-01-11,14,14961,8869,2104,15.3
"PID0633",2026-01-18,19,18543,9261,2794,18.1
"PID0633",2026-01-25,15,18084,6038,1514,12.2
"PID0633",2026-02-01,31,53907,23483,6339,45.4
"PID0633",2026-02-08,18,17244,9329,1383,14.4
"PID0633",2026-02-15,15,38665,21288,4051,34.9
"PID0633",2026-02-22,17,22081,8570,1873,16
"PID0633",2026-03-01,16,15897,10040,1635,15.3
"PID0633",2026-03-08,9,9865,6477,644,8.8
"PID0633",2026-03-15,13,14963,6135,1348,11.3
"PID0633",2026-03-22,11,16918,5873,2287,13.8
"PID0633",2026-03-29,19,31122,10516,3903,24.4
"PID0633",2026-04-05,19,44038,24603,3185,36.5
"PID0633",2026-04-12,15,25882,14497,1862,21.4
"PID0633",2026-04-19,22,28435,12952,3451,24.7
"PID0633",2026-04-26,28,16748,7116,2396,15
