AgentId,AgentName,CreatorType,PublishingSource
S_6d2ba84b33b4156a2f438165678e4dd7,Service Coach East 1786,User,Microsoft Copilot Studio
S_ebb971eddc81d88b9ecdc66cffc404dc,Learning Coach East 1787,User,Other
S_164effcecdb2b7e882e91f1277f1b440,Feedback Coach East 1788,User,Other
S_b24b9ac312b6eabec9dac2a8f582b5cf,Project Coach East 1789,User,Other
S_0108fe1eabbeb960b255de970c4f366a,Policy Coach East 1790,User,Other
S_b8322bd7e33462c32cbb8aa8c461bd22,Customer Coach East 1791,User,Microsoft Copilot Studio
S_0b9f03960510b6c432a7be0de3c5fe69,Finance Coach East 1792,Your org,Other
S_e232f4594321046df5fe6ed82651c402,People Coach East 1793,User,Other
S_66b4a18ced7af14f0a2997abbdfbc90a,Data Coach East 1794,User,Other
S_2156022d97479129f659122b52937b73,Process Coach East 1795,User,Other
S_60d8efc67ec4cd2b5282a640c76db303,Quality Coach East 1796,User,Other
S_d7f24fea7bd728659892b5ec19a8f32a,Comms Coach East 1797,User,Agent Builder
S_8d7698eda26496a4497e89089e79089b,Review Coach East 1798,User,Other
S_d10f9fa91079087c37a29f30fded14c2,Onboarding Coach East 1799,User,Other
S_172f565ffdc3b43b94ec2f1a1b643a1b,Reporting Coach East 1800,User,Other
S_3430ce76aafb494e937a26541371a6c0,Workspace Helper East 1801,User,Other
S_23625252f10a536cbc2058b9cf296f39,Knowledge Helper East 1802,User,Other
S_9148a2be1a3e90ce311943a5da69c4fc,Support Helper East 1803,User,Agent Builder
S_0d16b720b7e1311b9cddaf2915721fc8,Planning Helper East 1804,User,Other
S_cf512397817a0d78b93e8e2a8e75a1d5,Insight Helper East 1805,User,Other
S_8c9b4e04baf9f430b3a7753307419b7b,Briefing Helper East 1806,User,Other
S_31f1f45e6d74c3a197b955e7704c0290,Research Helper East 1807,User,Other
S_108b51dfd092f4f28d3ae0415a78a234,Drafting Helper East 1808,Microsoft,Other
S_2cb56f12652e5bfaf05bee7ace30f7da,Operations Helper East 1809,User,Agent Builder
S_c6ae0d1b25331fd84a9717da4948c446,Service Helper East 1810,User,Other
S_4a5f474489707523d3b964b57610f98b,Learning Helper East 1811,User,Other
S_1ad4f39194b73194811a6ffcf64b2f74,Feedback Helper East 1812,User,Other
S_99b398135652f43cdb9cc9b817d88be5,Project Helper East 1813,User,Other
S_2dfa0612b9d31e5f628a258fb02efd30,Policy Helper East 1814,User,Other
S_ba285c3d261e92f3e14002a092104fab,Customer Helper East 1815,User,Other
S_41d3236d4c1f3797bacf82431cfdd14d,Finance Helper East 1816,User,Other
S_f9c62267add7b7df0233171b77c0137d,People Helper East 1817,User,Other
S_f1dbfd5317f60e887818b4d57b96a8f8,Data Helper East 1818,User,Other
S_6408db3b484e97fd8129b7ace30c2acd,Process Helper East 1819,User,Other
S_acff2b9ccdfbf3c15ebb205c6a25b108,Quality Helper East 1820,User,Other
S_74dc6628334bf5bb2020af3ae7f3d395,Comms Helper East 1821,User,Other
S_4dd158beb5a5b3c6b76508c0c03a3ebc,Review Helper East 1822,User,Other
S_ccdf6737195c88c1f11ebe9953ddf5e0,Onboarding Helper East 1823,User,Other
S_069bc6b8e55285c58a082d57fb87142e,Reporting Helper East 1824,User,Other
S_43fdf9af2e72cc6f76295337ba4f1a85,Workspace Advisor East 1825,User,Other
S_a7da3494fc976b3b9ac636d864e39b9c,Knowledge Advisor East 1826,User,Agent Builder
S_8e244a9f02e6bfcda678f47bc7d096ef,Support Advisor East 1827,User,Other
S_d2721b36f8c6658af6e89d606c6ffc02,Planning Advisor East 1828,User,Other
S_fb97e9913eccdaef6572db705dccdff9,Insight Advisor East 1829,Microsoft,Agent Builder
S_5989c6934cc523f0389e5c387efc9fe6,Briefing Advisor East 1830,User,Other
S_87286b730503597343fb667bf252e259,Research Advisor East 1831,User,Agent Builder
S_f22c77b8733ae5cd9e9b25a5a9485cb3,Drafting Advisor East 1832,User,Other
S_d487e152f20d5ce8f9e1c6308665d3ea,Operations Advisor East 1833,User,Other
S_fe7ad67bb522cbc7338100e2db9781a1,Service Advisor East 1834,User,Other
S_ddc7b223c86a4b553cb2fd2f7279593c,Learning Advisor East 1835,User,Microsoft Copilot Studio
S_e8caf990e1f0b1df5a6f3f4324fd6648,Feedback Advisor East 1836,Your org,Other
S_49b291fba5943ed1432187219679c358,Project Advisor East 1837,User,Microsoft other
S_67ddb83df988b09a4fb82afa69154c0e,Policy Advisor East 1838,User,Agent Builder
S_6507f8c703e3296f7a1e0215d6436244,Customer Advisor East 1839,User,Other
S_f1a68700f902c62906f3017cb27a5559,Finance Advisor East 1840,User,Other
S_df2ccd7e8c25fd883935875c9e09443a,People Advisor East 1841,User,Other
S_045fef468951033c11b92a5b0b4dabad,Data Advisor East 1842,User,Other
S_f7f088cd8ed064b46118ed698a9522a5,Process Advisor East 1843,User,Other
S_e4c0502b3388aa8c5586204c9413423a,Quality Advisor East 1844,User,Other
S_8f5f2fcc25d29b19fdbb91740c963961,Comms Advisor East 1845,User,Other
S_8e7dfef02710369e15eb838ef414376e,Review Advisor East 1846,User,Other
S_cc4649132d7e14fc54e499d1e67754fc,Onboarding Advisor East 1847,User,Other
S_edfa5f7aace5a85546a8e96644624c48,Reporting Advisor East 1848,User,Other
S_a070b55c41c856ee89a1ee380c81a375,Workspace Companion East 1849,User,Other
S_777b491f809935892b8d107a43e9bfd5,Knowledge Companion East 1850,User,Other
S_03c966d07db0c82c7a49c3393fba6617,Support Companion East 1851,User,Other
S_540be1588c53ecd8add75086b8739948,Planning Companion East 1852,User,Other
S_b121664d8443fb55e32ed3ee08be848f,Insight Companion East 1853,Your org,Other
S_24fed04528df8cb3d8d6e6b605fcf8dc,Briefing Companion East 1854,User,Other
S_992f170a2478a8f7587f16299a8bb28b,Research Companion East 1855,User,Other
S_a2546a1b3968da5ee660cbf23dbf77e7,Drafting Companion East 1856,User,Microsoft other
S_53a38735acd256f862b7c80d8779f3b8,Operations Companion East 1857,User,Other
S_77f77a441bc463ee064d53178d9221c6,Service Companion East 1858,User,Microsoft other
S_5a881aaa73cb129ceab9d928b4c90f7d,Learning Companion East 1859,User,Agent Builder
S_3c88727587e3300440c190e16b736aba,Feedback Companion East 1860,User,Agent Builder
S_2f5bd5e6aec9ba461900de827dce332a,Project Companion East 1861,User,Other
S_375592d1c93d79ba41886505341f0494,Policy Companion East 1862,User,Microsoft Copilot Studio
S_4e5e7cb0606402150461e08849fb98dc,Customer Companion East 1863,Microsoft,Other
S_e74a66916a676f6b19410b831aa57340,Finance Companion East 1864,User,Other
S_7e11204a42137317ae4baa40e2f03c1f,People Companion East 1865,User,Agent Builder
S_6b581b4f678ba3cddd7bcc937f70347d,Data Companion East 1866,User,Other
S_0c5991e00ccb092daceee30c05c5d99e,Process Companion East 1867,User,Other
S_ba7d20aba7ac342c0a4f657d75e8509f,Quality Companion East 1868,User,Other
S_5b5455748fa1584c1464fa2735719b81,Comms Companion East 1869,User,Other
S_a7c54ffb64435dda2f8a9e593da0bc11,Review Companion East 1870,User,Other
S_de6edce3123dbf91a87e118a13935a6d,Onboarding Companion East 1871,User,Other
S_6a711d003ded6c2d75db6c2f9c4326b0,Reporting Companion East 1872,User,Other
S_49663c718c29a6174625e10314b382ef,Workspace Navigator East 1873,User,Agent Builder
S_675177464317060b95193c493dd1995c,Knowledge Navigator East 1874,User,Other
S_01276770c6b7c6a8aedcdcc87cee04f4,Support Navigator East 1875,User,Agent Builder
S_2298f73565770cd56783063326d727c0,Planning Navigator East 1876,User,Other
S_7650f729ab0eebbcdbe69c89ab08b701,Insight Navigator East 1877,User,Agent Builder
S_f3b4591342e1eff6b593389bdcc058ba,Briefing Navigator East 1878,User,Agent Builder
S_10300808c6b4d8b35784251aa6bcd0ec,Research Navigator East 1879,User,Agent Builder
S_88207bde9d81886e4153af6d2b2426ae,Drafting Navigator East 1880,User,Other
S_19e5d3510b27d92d11853d647e9c1148,Operations Navigator East 1881,User,Agent Builder
S_26774601ecdf57b25d912662e13e46e9,Service Navigator East 1882,User,Microsoft Copilot Studio
S_8af9782757bc518fbc45e2941e86b6ed,Learning Navigator East 1883,User,Other
S_656e721dfd46ca81861d948cbdd47172,Feedback Navigator East 1884,User,Other
S_d647d9911a62d617b84823a280a6b941,Project Navigator East 1885,User,Agent Builder
S_63914bbcd8ab4cab616290822bd2b934,Policy Navigator East 1886,User,Other
S_931c9e382dca2dd6106db4853b1f16e6,Customer Navigator East 1887,User,Other
S_3e03cbcf13687680a03e3ab8db273b92,Finance Navigator East 1888,User,Agent Builder
S_133b22a19a8fda0355b1d29badb26db3,People Navigator East 1889,User,SharePoint
S_d7d9cb28843fc0adad50f3c80e1cd786,Data Navigator East 1890,User,Other
S_afd57b9b38e4605a212082b125fabafe,Process Navigator East 1891,User,Other
S_b0926e866dbacd488b6d098ac4b692d7,Quality Navigator East 1892,User,Other
S_32de1def012c6dce802fc9e2710f099d,Comms Navigator East 1893,User,Other
S_2478936ada6bdb9fc7cc2870890db2be,Review Navigator East 1894,User,Agent Builder
S_0b41eedfa9fa4e37ea9180327aedee5b,Onboarding Navigator East 1895,User,Other
S_cab84b9b31e30bc82e35229264380d13,Reporting Navigator East 1896,User,Other
S_c6a2aa3817b347f508600fe66f958191,Workspace Planner East 1897,User,Agent Builder
S_7e41c4a2484512cfc115c247b813be1e,Knowledge Planner East 1898,User,Agent Builder
S_00be2603bd770eef0012e830c8f04c4e,Support Planner East 1899,User,Other
S_ae0c0501c25b5dc474b2f61acc6900a8,Planning Planner East 1900,User,Other
S_8c508131f327c617934a2fce24cb3b35,Insight Planner East 1901,User,Other
S_74147aaf461480e92f964b6c3390396b,Briefing Planner East 1902,User,SharePoint
S_8f310bf9bb4a39c0641773cc9b82a5e4,Research Planner East 1903,User,Other
S_830ec021816c7edfc5fc7447ff75b2b9,Drafting Planner East 1904,User,Other
S_e839d4fbd97d9ffcd80239cd94959813,Operations Planner East 1905,User,Other
S_46f6aa28f4098d429e5b9646482654fa,Service Planner East 1906,User,Other
S_cd0525f9a3319578261b9bad13e428a2,Learning Planner East 1907,User,Other
S_8bb1b03de31b18eb57627d3d6a0b6837,Feedback Planner East 1908,User,Agent Builder
S_a35bdf7a34a075eeb591c7cf11f22131,Project Planner East 1909,User,Agent Builder
S_e7723daf5964e6277e38e20574defcc1,Policy Planner East 1910,User,Other
S_10b7706a5c40632a628c9e05a00b760a,Customer Planner East 1911,User,Other
S_cc5905e737773a9a2b1cd69cf8bd7b30,Finance Planner East 1912,User,Other
S_956d14afc62cc27fa89ddafc9cd74715,People Planner East 1913,User,Other
S_cfbbdd107e66b00c1c4cc4b1750d8c43,Data Planner East 1914,User,Other
S_4f864f7095cd4ae8d2c9cfc81d9ac336,Process Planner East 1915,User,Other
S_6ab375e6cb96bdc6dad6b794b880af24,Quality Planner East 1916,User,Other
S_92b9752fa1271f444b02ec8af95bc365,Comms Planner East 1917,User,Agent Builder
S_a93644b9f00995ddbfc1f781e4abf194,Review Planner East 1918,User,Other
S_451dbb8e25fcb1918870dbcdbcb1a335,Onboarding Planner East 1919,User,Agent Builder
S_7f39c391bafc654d74f53df4e023765e,Reporting Planner East 1920,User,Other
S_769f3c6daccaace4982c07c01f606ffc,Workspace Analyst East 1921,User,Other
S_677ec4ec3e6c28e266a291414fde397a,Knowledge Analyst East 1922,User,Other
S_31c4a9b54bf853506c678b8c2d3bfed2,Support Analyst East 1923,User,Other
S_5e3ebe161df8777ed1939d3ab9811b34,Planning Analyst East 1924,User,Other
S_9822ecb08c0af87a2d0d1d7b3f8dce0b,Insight Analyst East 1925,User,Other
S_0c28d07558bffb9e3f63f2eaaed1d772,Briefing Analyst East 1926,User,Other
S_34e9f7b4e16cc4d4b0105842db3ce095,Research Analyst East 1927,User,Other
S_0c1f5d9c3589d1855abe4b24569e9af3,Drafting Analyst East 1928,User,Other
S_1a51ac499b1f98151856f298d153290e,Operations Analyst East 1929,User,Other
S_aca51ed43e49641d36f8e1e551af521c,Service Analyst East 1930,User,Other
S_c5184e872d077fd85ec45fba5175996d,Learning Analyst East 1931,User,Other
S_5c1fbdb147aa115ffd71f158067b5f4a,Feedback Analyst East 1932,User,Other
S_a2420c28a62b8fb34876000abfa461aa,Project Analyst East 1933,User,Microsoft Copilot Studio
S_b9367bd817375cca10e35d3145abab4d,Policy Analyst East 1934,User,Other
S_c2a4949f3e99db024255c047f906746b,Customer Analyst East 1935,User,Other
S_9472d5f4a7cd9aa0c6f234970e510980,Finance Analyst East 1936,User,Other
S_f56fa8bad4406e6360e08717f9005cbc,People Analyst East 1937,User,Agent Builder
S_4bee13718535881e5c1a9039e1e22d07,Data Analyst East 1938,User,Other
S_f062102014ab4486922549fbb0a5c973,Process Analyst East 1939,User,Agent Builder
S_0d0392a93460780fe599f9bd6fedee5d,Quality Analyst East 1940,User,Other
S_e3d45eea2ac74cdd07badf580bc28a5b,Comms Analyst East 1941,User,Other
S_98e954615ad4b68df62be551cd567f7c,Review Analyst East 1942,User,Other
S_c8ee0ba5287575efda18ce17b3eb2942,Onboarding Analyst East 1943,User,Other
S_52522573b4a13930e8b64289f6678131,Reporting Analyst East 1944,User,Other
S_9fa56079794a40215fcc581d55b5adfb,Workspace Coordinator East 1945,User,Other
S_962a995ef823675302de99e8faa6edac,Knowledge Coordinator East 1946,User,Other
S_f27c947ff10a1212f92221989d6325fc,Support Coordinator East 1947,User,Other
S_a69214d302319718e249578c8705827d,Planning Coordinator East 1948,Microsoft,Other
S_5860a9ef07d982ec1e12ca258b0ea192,Insight Coordinator East 1949,User,Agent Builder
S_f1b9854e5458ca9ad230709b129d60d4,Briefing Coordinator East 1950,Your org,Microsoft other
S_02de5c36653f4c815dc8849cc1744591,Research Coordinator East 1951,User,Agent Builder
S_f3ed0aadb86b40313cc5f7f02ae05442,Drafting Coordinator East 1952,User,Other
S_715abe4de027f95fc078020c20ef255b,Operations Coordinator East 1953,User,Other
S_96b11cad3f4ea4a77911f2701333cb21,Service Coordinator East 1954,User,Other
S_ae663c945796d57e211794fd899570e3,Learning Coordinator East 1955,User,Other
S_51bf701f4c1555b6910effddc85a20ac,Feedback Coordinator East 1956,User,Microsoft other
S_a42ba98f8241135cdfa918fb465a6c64,Project Coordinator East 1957,User,Other
S_4554cf266664bb4c478ca4f1b6db9c59,Policy Coordinator East 1958,User,Other
S_e978c3560111aa25ebfec5cc0bf0b640,Customer Coordinator East 1959,User,Other
S_659775d7c0d82015fd9463ae8d1ffd7b,Finance Coordinator East 1960,User,Microsoft other
S_56ee1ef5d7389635f6a64f6421ffb453,People Coordinator East 1961,User,Other
S_70d52edd3b64ce5a21bfcf080f41e628,Data Coordinator East 1962,User,Agent Builder
S_cb400f52ee672066c1abdc7f3be3212e,Process Coordinator East 1963,User,Microsoft other
S_deea7d887a7f15cbe9a4d8d32d7fa3ca,Quality Coordinator East 1964,User,Other
S_ae84d49af3318b0089e3b60059a2c4e6,Comms Coordinator East 1965,Your org,Other
S_c77fd2cd6552c3f736c2de0e4a4d749e,Review Coordinator East 1966,User,Other
S_146b8d5bbcd284ba913031d01cfbf2a9,Onboarding Coordinator East 1967,User,Microsoft other
S_f54573ab1754509d235140aa50a7b3d5,Reporting Coordinator East 1968,User,Other
S_2663e102f8e14e057c5807245476c168,Workspace Reviewer East 1969,User,Other
S_0dfbc4188c0854edd2fda839646c61f1,Knowledge Reviewer East 1970,User,Other
S_f8f4ff2aa88f55bea5910dc4ee193b9b,Support Reviewer East 1971,User,Other
S_057cf25c0f6af90450d3e635759fcd0b,Planning Reviewer East 1972,Microsoft,Other
S_3645f6667d4b26a1b04b3c1df2a17713,Insight Reviewer East 1973,User,Agent Builder
S_9b874757b68e776af9ab9917a0f18413,Briefing Reviewer East 1974,User,Other
S_be7fe156d940f80dd3f819fc8c065d19,Research Reviewer East 1975,User,Other
S_3c11c1a0f1344d65fc2d9477c858ca00,Drafting Reviewer East 1976,Your org,Agent Builder
S_18f7f8f8830d5cd644d62b9610c5bab1,Operations Reviewer East 1977,User,Other
S_be01873cb14d4ca64b5fc5d9306a629f,Service Reviewer East 1978,User,Agent Builder
S_021ecf7eeb02c120422b68b42094fe45,Learning Reviewer East 1979,User,Other
S_864aa476ff90bc17b7cd2ec88534cfc5,Feedback Reviewer East 1980,User,Other
S_72ade8d2c131d4c74d7749ae34818229,Project Reviewer East 1981,User,Other
S_804751b702ec43fa7161f28c786b8168,Policy Reviewer East 1982,User,Agent Builder
S_005d7f53ada0bf1b855aaf9861e2866d,Customer Reviewer East 1983,User,Microsoft Copilot Studio
S_f1d8200cf07cf7017866c60ae4fd9716,Finance Reviewer East 1984,User,Agent Builder
S_3dd7af50d35c8a3b13362ca6225dc505,People Reviewer East 1985,User,Other
S_d89d8990e0353d276197dd36ca0dce60,Data Reviewer East 1986,User,Other
S_9b116a37e68b366ff33b11a832aee884,Process Reviewer East 1987,User,Other
S_7635cd8ac45a0668c99849508d636b62,Quality Reviewer East 1988,User,Other
S_f9a64aa30db2939b8488cc95d42c1d43,Comms Reviewer East 1989,User,Other
S_a23baf510bce3f06b014bbe09df14095,Review Reviewer East 1990,User,Other
S_083b142749da60c8b4e2d27551819083,Onboarding Reviewer East 1991,User,Other
S_be634e4dcb2bf0fb122d882c5fe30d6d,Reporting Reviewer East 1992,User,Other
S_68abdfef721781eaa0d74a32db793d70,Workspace Reporter East 1993,Your org,Other
S_c5722fbaa279dce4da6c83748931e073,Knowledge Reporter East 1994,User,Other
S_798667e018e693f795980705e046a1c1,Support Reporter East 1995,User,Agent Builder
S_19c70e942a5403ee69be2c39de8fe906,Planning Reporter East 1996,User,Other
S_729bcf4194a0a868aa28606d6537c9d4,Insight Reporter East 1997,User,Agent Builder
S_98ea8d01019ce31e96262fedbb53a6e1,Briefing Reporter East 1998,User,Other
S_371b8534ff6f8e67ec81c29117351747,Research Reporter East 1999,User,Microsoft Copilot Studio
S_55728c7a448cb48161d7648c4bcf095f,Drafting Reporter East 2000,Microsoft,Other
S_d04adc4ca006ca8ce89f4e4888a2d804,Operations Reporter East 2001,User,Other
S_77a0a05aa02c1479f68e25c1f8ab2ffd,Service Reporter East 2002,User,Other
S_1dd8264d5456bfca68a9fd1177b7478c,Learning Reporter East 2003,User,Other
S_703ab0a39301e82b70bd0b5854fcde94,Feedback Reporter East 2004,User,Other
S_dc05e03c1f6689f28cef2456ce0c5962,Project Reporter East 2005,User,Other
S_d404f4c89e3b6e9089a994061f4b0198,Policy Reporter East 2006,User,Other
S_8921b2cbb5a1770d982cc764fd194380,Customer Reporter East 2007,User,Other
S_dbbf827fcf114a56dd1c556d3d453e49,Finance Reporter East 2008,User,Other
S_1f7851da0cd34e2ec21c0a474b5eba6c,People Reporter East 2009,User,Other
S_fba6962246b9f613d94965dfbcde2f74,Data Reporter East 2010,Your org,SharePoint
S_bb7336624a6ff7adca989d3d16112867,Process Reporter East 2011,User,Other
S_e847947ffd56ef5de1cf1ce1dfa37f8b,Quality Reporter East 2012,User,Agent Builder
S_eceaac11ab841f18f1de10179b706aa8,Comms Reporter East 2013,User,Agent Builder
S_0400945b23939e379a20d00566b479b8,Review Reporter East 2014,User,Agent Builder
S_c2dc51e4013ee90ac945fa9d25b66c7d,Onboarding Reporter East 2015,User,Other
S_e42cbeef326eac0bf5b3a929ed1d6ce5,Reporting Reporter East 2016,User,Other
S_50a0a356e7f8c990930753b2aa98dd1b,Workspace Assistant West 2017,User,Other
S_772f0f11b51601531720dc52bca1f49f,Knowledge Assistant West 2018,User,Other
S_bc2e4b137f8e37e2aad9347f86dba6cd,Support Assistant West 2019,User,Other
S_bd0142992ef653c897d942e92cfa403e,Planning Assistant West 2020,User,Other
S_c71b5452cddedbea1294388702f660e6,Insight Assistant West 2021,User,Other
S_8bcb694cd69bbec8bbd7833dbc5643a0,Briefing Assistant West 2022,User,Microsoft Copilot Studio
S_38e3a32364f1b82526159e618892d9bc,Research Assistant West 2023,User,Other
S_831df7f8357d03caca4920186e6ad7f7,Drafting Assistant West 2024,User,Other
S_6ab77fe12f337787d8df94beab54b632,Operations Assistant West 2025,User,Other
S_8ed0000eaec59bf8c94cc95ad4c5086d,Service Assistant West 2026,User,Other
S_73e1a2952f338de898d0c4e159e673f8,Learning Assistant West 2027,User,Other
S_b7947d2ab11d7aa364899d4efa97293e,Feedback Assistant West 2028,User,Other
S_e9d0d27d152ef15795d23acb64dada51,Project Assistant West 2029,User,Other
S_4be0cdd78c4879b8adffc138d9d3d097,Policy Assistant West 2030,User,Other
S_202517272d85d79d7785b47e21459b16,Customer Assistant West 2031,User,Other
S_61dc23b53a71e0c5d3b2774f363682a4,Finance Assistant West 2032,User,Other
S_445459d3096ccf93e4c744f5e29baa53,People Assistant West 2033,User,Other
S_4946977b22a978d296148c3a580344a7,Data Assistant West 2034,User,Agent Builder
S_0db6e956c6cd5301782a881a1476c8d8,Process Assistant West 2035,User,Agent Builder
S_d7a4a0e798bd1e59dd1b113db12f8e4d,Quality Assistant West 2036,User,Other
S_c62a80c41faf7860b4b58bef87dba8b2,Comms Assistant West 2037,User,Other
S_a584566db10086059552bed3dc2d8ecc,Review Assistant West 2038,Your org,Other
S_cd4bfe0b9c4eca961f29f37e552c8492,Onboarding Assistant West 2039,User,Other
S_611b12149c15b7e841290f9f35ece8a6,Reporting Assistant West 2040,User,Other
S_b96b595306443baa015157f36ef8f9cc,Workspace Guide West 2041,User,Other
S_ae0e732787f5388380534ecdf2504c5b,Knowledge Guide West 2042,User,Other
S_42c40e00a32724a538e7c6553adc3548,Support Guide West 2043,User,Agent Builder
S_d930f2866348f049f3adab24efe46ee7,Planning Guide West 2044,User,Other
S_1170dc51f718137e583332312d007895,Insight Guide West 2045,User,Other
