"PersonId","month_key","Internal_network_size","External_network_size","Strong_ties","Diverse_ties","Network_outside_organization"
"PID0713","2026-04",39,10,10,8,4
"PID0713","2026-05",56,13,18,11,0
"PID0713","2026-06",43,1,11,13,3
"PID0714","2026-01",57,9,18,13,5
"PID0714","2026-02",56,15,20,13,5
"PID0714","2026-03",61,18,20,17,5
"PID0714","2026-04",58,8,18,6,4
"PID0714","2026-05",74,19,22,22,3
"PID0714","2026-06",77,12,27,17,5
"PID0715","2026-01",40,12,16,3,3
"PID0715","2026-02",47,17,14,13,2
"PID0715","2026-03",46,10,16,10,2
"PID0715","2026-04",41,5,18,14,1
"PID0715","2026-05",38,8,8,5,4
"PID0715","2026-06",40,13,12,11,6
"PID0716","2026-01",54,13,16,9,4
"PID0716","2026-02",53,7,16,16,6
"PID0716","2026-03",25,8,11,8,1
"PID0716","2026-04",44,14,18,15,3
"PID0716","2026-05",45,13,10,9,3
"PID0716","2026-06",60,5,21,10,2
"PID0717","2026-01",54,11,16,11,4
"PID0717","2026-02",50,12,22,11,5
"PID0717","2026-03",63,8,25,14,3
"PID0717","2026-04",66,12,22,12,3
"PID0717","2026-05",59,24,21,9,3
"PID0717","2026-06",46,12,16,7,3
"PID0718","2026-01",41,16,14,5,3
"PID0718","2026-02",50,19,18,13,3
"PID0718","2026-03",60,12,21,18,7
"PID0718","2026-04",56,16,26,11,4
"PID0718","2026-05",57,2,25,8,4
"PID0718","2026-06",39,13,16,11,4
"PID0719","2026-01",38,6,17,7,3
"PID0719","2026-02",51,12,23,14,3
"PID0719","2026-03",46,2,21,7,1
"PID0719","2026-04",54,16,18,8,4
"PID0719","2026-05",41,11,24,8,2
"PID0719","2026-06",48,13,20,13,2
"PID0720","2026-01",44,8,10,11,3
"PID0720","2026-02",47,5,14,13,4
"PID0720","2026-03",44,15,11,9,7
"PID0720","2026-04",36,13,11,4,5
"PID0720","2026-05",35,7,9,11,5
"PID0720","2026-06",54,7,19,11,4
"PID0721","2026-01",51,18,23,15,3
"PID0721","2026-02",51,16,23,10,4
"PID0721","2026-03",61,14,21,13,5
"PID0721","2026-04",58,9,19,10,3
"PID0721","2026-05",66,15,21,12,5
"PID0721","2026-06",51,20,21,11,3
"PID0722","2026-01",40,13,13,13,4
"PID0722","2026-02",63,14,22,14,2
"PID0722","2026-03",46,10,15,12,4
"PID0722","2026-04",59,10,19,16,1
"PID0722","2026-05",70,15,22,15,4
"PID0722","2026-06",63,11,21,16,3
"PID0723","2026-01",46,10,11,11,4
"PID0723","2026-02",56,1,21,14,2
"PID0723","2026-03",35,15,12,9,3
"PID0723","2026-04",53,11,19,11,2
"PID0723","2026-05",43,14,18,9,2
"PID0723","2026-06",46,13,16,9,2
"PID0724","2026-01",60,14,15,13,5
"PID0724","2026-02",54,10,13,14,4
"PID0724","2026-03",64,15,23,7,4
"PID0724","2026-04",55,8,21,14,3
"PID0724","2026-05",43,11,14,8,4
"PID0724","2026-06",49,11,22,12,5
"PID0725","2026-01",46,13,13,12,6
"PID0725","2026-02",70,18,26,15,4
"PID0725","2026-03",48,5,16,9,6
"PID0725","2026-04",72,9,25,14,5
"PID0725","2026-05",68,15,24,19,4
"PID0725","2026-06",60,9,21,16,2
"PID0726","2026-01",50,15,16,7,0
"PID0726","2026-02",47,15,15,12,7
"PID0726","2026-03",46,16,13,5,7
"PID0726","2026-04",61,6,23,15,1
"PID0726","2026-05",37,16,17,7,2
"PID0726","2026-06",58,10,20,15,2
"PID0727","2026-01",60,6,19,15,1
"PID0727","2026-02",45,10,16,4,1
"PID0727","2026-03",64,1,21,10,4
"PID0727","2026-04",52,8,20,12,4
"PID0727","2026-05",58,9,17,16,4
"PID0727","2026-06",35,14,14,11,4
"PID0728","2026-01",51,9,15,9,4
"PID0728","2026-02",74,12,21,13,5
"PID0728","2026-03",70,10,24,16,5
"PID0728","2026-04",67,7,25,7,5
"PID0728","2026-05",66,15,22,14,7
"PID0728","2026-06",63,12,23,14,5
"PID0729","2026-01",53,10,20,9,1
"PID0729","2026-02",39,10,9,14,6
"PID0729","2026-03",44,16,9,12,4
"PID0729","2026-04",52,15,17,9,5
"PID0729","2026-05",56,10,17,14,3
"PID0729","2026-06",53,8,19,11,3
"PID0730","2026-01",76,19,25,16,5
"PID0730","2026-02",75,9,22,15,4
"PID0730","2026-03",59,15,22,13,4
"PID0730","2026-04",74,14,26,18,10
"PID0730","2026-05",68,17,18,13,4
"PID0730","2026-06",64,13,23,17,7
"PID0731","2026-01",63,13,24,7,4
"PID0731","2026-02",48,11,20,19,2
"PID0731","2026-03",48,6,19,11,2
"PID0731","2026-04",37,7,10,9,3
"PID0731","2026-05",40,10,19,7,0
"PID0731","2026-06",49,7,18,11,6
"PID0732","2026-01",48,14,18,10,0
"PID0732","2026-02",51,14,18,10,3
"PID0732","2026-03",55,11,18,14,3
"PID0732","2026-04",50,14,14,10,2
"PID0732","2026-05",45,13,16,15,2
"PID0732","2026-06",48,10,12,6,4
"PID0733","2026-01",39,16,14,7,1
"PID0733","2026-02",48,15,19,8,4
"PID0733","2026-03",39,7,9,7,2
"PID0733","2026-04",57,17,23,17,2
"PID0733","2026-05",49,15,17,13,6
"PID0733","2026-06",36,15,16,6,4
"PID0734","2026-01",58,13,22,11,2
"PID0734","2026-02",40,21,11,9,5
"PID0734","2026-03",61,16,19,15,6
"PID0734","2026-04",51,8,19,10,5
"PID0734","2026-05",55,9,20,11,3
"PID0734","2026-06",57,12,19,16,3
"PID0735","2026-01",55,11,21,9,5
"PID0735","2026-02",47,20,8,6,3
"PID0735","2026-03",73,7,23,13,5
"PID0735","2026-04",56,9,17,15,5
"PID0735","2026-05",52,14,14,14,5
"PID0735","2026-06",52,8,17,11,4
"PID0736","2026-01",70,15,22,8,4
"PID0736","2026-02",58,19,18,11,6
"PID0736","2026-03",74,20,29,17,5
"PID0736","2026-04",52,15,16,9,7
"PID0736","2026-05",58,21,22,12,3
"PID0736","2026-06",64,9,18,21,4
"PID0737","2026-01",62,13,19,11,4
"PID0737","2026-02",47,13,19,11,5
"PID0737","2026-03",68,12,26,12,4
"PID0737","2026-04",71,9,23,13,5
"PID0737","2026-05",70,10,22,16,7
"PID0737","2026-06",50,18,18,13,3
"PID0738","2026-01",58,14,13,14,4
"PID0738","2026-02",51,11,19,8,3
"PID0738","2026-03",62,11,19,13,2
"PID0738","2026-04",51,6,12,4,3
"PID0738","2026-05",52,11,15,11,5
"PID0738","2026-06",59,20,19,10,3
"PID0739","2026-01",65,20,24,12,5
"PID0739","2026-02",61,13,24,7,1
"PID0739","2026-03",61,9,18,9,5
"PID0739","2026-04",73,17,26,18,6
"PID0739","2026-05",74,15,29,12,7
"PID0739","2026-06",62,19,21,11,6
"PID0740","2026-01",54,0,17,8,4
"PID0740","2026-02",54,13,18,12,7
"PID0740","2026-03",59,8,23,13,6
"PID0740","2026-04",69,15,21,15,3
"PID0740","2026-05",39,12,12,7,6
"PID0740","2026-06",53,16,23,13,3
"PID0741","2026-01",63,9,25,18,5
"PID0741","2026-02",55,19,18,9,1
"PID0741","2026-03",61,12,22,12,1
"PID0741","2026-04",49,11,21,5,3
"PID0741","2026-05",61,17,22,8,6
"PID0741","2026-06",55,13,17,12,3
"PID0742","2026-01",60,13,24,15,3
"PID0742","2026-02",53,14,15,14,2
"PID0742","2026-03",65,9,26,13,2
"PID0742","2026-04",57,11,19,15,4
"PID0742","2026-05",48,10,16,12,4
"PID0742","2026-06",62,11,24,18,4
"PID0743","2026-01",65,20,25,13,3
"PID0743","2026-02",49,16,12,16,5
"PID0743","2026-03",47,10,14,14,4
"PID0743","2026-04",68,16,23,11,4
"PID0743","2026-05",64,6,25,20,2
"PID0743","2026-06",51,9,10,13,4
"PID0744","2026-01",67,16,20,11,7
"PID0744","2026-02",75,18,20,19,5
"PID0744","2026-03",62,19,23,10,8
"PID0744","2026-04",53,14,18,11,4
"PID0744","2026-05",62,22,21,16,4
"PID0744","2026-06",60,14,28,14,4
"PID0745","2026-01",44,9,11,15,3
"PID0745","2026-02",44,3,15,10,4
"PID0745","2026-03",44,11,16,14,2
"PID0745","2026-04",51,16,21,13,2
"PID0745","2026-05",48,14,13,13,3
"PID0745","2026-06",44,12,15,8,1
"PID0746","2026-01",59,13,19,8,2
"PID0746","2026-02",43,7,14,7,2
"PID0746","2026-03",39,16,8,12,3
"PID0746","2026-04",47,12,14,7,3
"PID0746","2026-05",60,13,19,13,3
"PID0746","2026-06",45,10,14,10,4
"PID0747","2026-01",47,17,13,10,2
"PID0747","2026-02",53,11,22,7,4
"PID0747","2026-03",62,20,17,15,2
"PID0747","2026-04",58,13,24,15,2
"PID0747","2026-05",58,10,24,9,2
"PID0747","2026-06",67,9,23,8,4
"PID0748","2026-01",66,11,25,14,2
"PID0748","2026-02",48,16,13,10,6
"PID0748","2026-03",53,7,21,12,3
"PID0748","2026-04",49,12,18,13,4
"PID0748","2026-05",37,17,12,7,2
"PID0748","2026-06",44,10,11,11,3
"PID0749","2026-01",44,14,13,8,5
"PID0749","2026-02",46,8,13,14,3
"PID0749","2026-03",55,7,16,14,2
"PID0749","2026-04",59,11,17,13,5
"PID0749","2026-05",49,14,17,9,5
"PID0749","2026-06",48,13,18,9,4
"PID0750","2026-01",41,7,11,12,4
"PID0750","2026-02",49,12,14,7,1
"PID0750","2026-03",47,11,14,6,3
"PID0750","2026-04",36,12,12,8,0
"PID0750","2026-05",52,8,16,12,5
"PID0750","2026-06",39,7,14,8,2
"PID0751","2026-01",68,3,25,13,3
"PID0751","2026-02",47,11,9,13,1
"PID0751","2026-03",39,4,15,11,3
"PID0751","2026-04",47,10,21,8,3
"PID0751","2026-05",50,21,25,11,5
"PID0751","2026-06",42,7,11,9,4
"PID0752","2026-01",42,8,11,3,5
"PID0752","2026-02",45,12,15,9,4
"PID0752","2026-03",52,9,14,10,4
"PID0752","2026-04",51,13,14,9,4
"PID0752","2026-05",48,12,15,11,3
"PID0752","2026-06",46,13,14,10,5
"PID0753","2026-01",62,11,20,17,4
"PID0753","2026-02",45,14,16,8,5
"PID0753","2026-03",57,15,17,11,1
"PID0753","2026-04",54,13,14,14,4
"PID0753","2026-05",52,16,21,10,2
"PID0753","2026-06",61,13,22,14,6
"PID0754","2026-01",60,13,21,13,4
"PID0754","2026-02",48,13,12,8,4
"PID0754","2026-03",49,16,10,5,2
"PID0754","2026-04",55,18,23,8,3
"PID0754","2026-05",65,3,24,16,3
"PID0754","2026-06",67,15,17,12,4
"PID0755","2026-01",72,10,22,16,4
"PID0755","2026-02",57,14,19,8,5
"PID0755","2026-03",52,17,22,9,4
"PID0755","2026-04",65,8,17,9,8
"PID0755","2026-05",69,11,21,12,4
"PID0755","2026-06",47,14,17,10,3
"PID0756","2026-01",55,14,20,15,1
"PID0756","2026-02",57,11,22,11,2
"PID0756","2026-03",59,13,25,13,2
"PID0756","2026-04",39,18,13,14,2
"PID0756","2026-05",57,12,15,16,4
"PID0756","2026-06",57,10,18,14,5
"PID0757","2026-01",46,18,14,8,3
"PID0757","2026-02",56,8,20,10,2
"PID0757","2026-03",48,14,17,10,1
"PID0757","2026-04",47,17,18,11,4
"PID0757","2026-05",41,15,17,8,4
"PID0757","2026-06",50,13,17,17,3
"PID0758","2026-01",50,13,20,13,4
"PID0758","2026-02",46,14,17,12,5
"PID0758","2026-03",45,6,17,11,6
"PID0758","2026-04",39,5,11,8,4
"PID0758","2026-05",58,10,15,7,4
"PID0758","2026-06",49,14,12,7,6
"PID0759","2026-01",67,17,26,19,4
"PID0759","2026-02",48,14,15,8,2
"PID0759","2026-03",41,18,15,9,5
"PID0759","2026-04",50,10,14,13,3
"PID0759","2026-05",55,13,15,13,2
"PID0759","2026-06",50,13,18,13,3
"PID0760","2026-01",28,8,9,7,6
"PID0760","2026-02",41,14,13,10,1
"PID0760","2026-03",59,10,17,12,1
"PID0760","2026-04",64,13,20,9,3
"PID0760","2026-05",41,6,22,8,5
"PID0760","2026-06",61,14,23,13,3
"PID0761","2026-01",40,14,15,14,3
"PID0761","2026-02",50,11,14,15,2
"PID0761","2026-03",46,11,21,10,3
"PID0761","2026-04",41,13,15,10,4
"PID0761","2026-05",45,12,21,12,4
"PID0761","2026-06",52,7,22,7,5
"PID0762","2026-01",39,13,17,3,5
"PID0762","2026-02",62,10,25,12,3
"PID0762","2026-03",51,12,17,12,6
"PID0762","2026-04",45,12,15,17,3
"PID0762","2026-05",54,9,19,15,1
"PID0762","2026-06",52,14,18,12,3
"PID0763","2026-01",62,14,21,20,5
"PID0763","2026-02",52,5,20,13,3
"PID0763","2026-03",62,21,24,10,4
"PID0763","2026-04",55,13,18,8,4
"PID0763","2026-05",66,19,26,8,3
"PID0763","2026-06",46,15,14,9,4
"PID0764","2026-01",48,13,18,13,4
"PID0764","2026-02",61,16,20,10,3
"PID0764","2026-03",51,19,13,10,2
"PID0764","2026-04",51,10,16,13,5
"PID0764","2026-05",54,16,15,11,1
"PID0764","2026-06",51,7,15,11,4
"PID0765","2026-01",48,9,12,9,4
"PID0765","2026-02",40,9,12,10,4
"PID0765","2026-03",32,12,14,4,2
"PID0765","2026-04",42,14,12,7,5
"PID0765","2026-05",66,9,18,15,2
"PID0765","2026-06",49,10,23,9,4
"PID0766","2026-01",47,13,19,3,5
"PID0766","2026-02",68,12,22,17,2
"PID0766","2026-03",78,11,31,21,4
"PID0766","2026-04",82,17,28,18,3
"PID0766","2026-05",81,11,29,18,4
"PID0766","2026-06",63,15,16,15,6
"PID0767","2026-01",56,13,21,16,3
"PID0767","2026-02",50,14,17,12,4
"PID0767","2026-03",59,10,15,10,5
"PID0767","2026-04",42,8,9,9,4
"PID0767","2026-05",49,16,18,9,3
"PID0767","2026-06",37,18,12,6,1
"PID0768","2026-01",39,16,15,7,3
"PID0768","2026-02",50,8,11,13,1
"PID0768","2026-03",48,16,16,8,5
"PID0768","2026-04",53,4,14,13,3
"PID0768","2026-05",35,11,9,7,2
"PID0768","2026-06",54,10,16,10,3
"PID0769","2026-01",69,9,22,15,5
"PID0769","2026-02",72,14,22,12,9
"PID0769","2026-03",75,22,20,15,8
"PID0769","2026-04",70,9,20,13,7
"PID0769","2026-05",69,14,24,14,6
"PID0769","2026-06",70,16,25,19,7
"PID0770","2026-01",45,11,18,10,6
"PID0770","2026-02",73,13,23,19,9
"PID0770","2026-03",53,15,18,10,4
"PID0770","2026-04",69,12,24,13,5
"PID0770","2026-05",65,16,23,12,4
"PID0770","2026-06",63,11,23,12,3
"PID0771","2026-01",50,16,19,9,4
"PID0771","2026-02",45,16,21,13,5
"PID0771","2026-03",56,22,12,6,5
"PID0771","2026-04",55,8,19,12,1
"PID0771","2026-05",52,19,13,11,5
"PID0771","2026-06",57,12,17,9,1
"PID0772","2026-01",60,8,19,9,5
"PID0772","2026-02",46,13,19,13,5
"PID0772","2026-03",58,17,20,10,5
"PID0772","2026-04",36,7,14,7,4
"PID0772","2026-05",59,16,18,7,3
"PID0772","2026-06",37,15,8,14,4
"PID0773","2026-01",57,14,17,14,5
"PID0773","2026-02",41,15,13,8,4
"PID0773","2026-03",51,6,18,8,5
"PID0773","2026-04",41,13,10,10,4
"PID0773","2026-05",55,17,15,9,4
"PID0773","2026-06",56,9,21,12,2
"PID0774","2026-01",53,17,9,11,4
"PID0774","2026-02",49,11,15,10,7
"PID0774","2026-03",48,11,17,11,4
"PID0774","2026-04",68,21,17,17,5
"PID0774","2026-05",53,8,23,8,6
"PID0774","2026-06",53,18,19,9,4
"PID0775","2026-01",42,7,11,8,5
"PID0775","2026-02",28,3,4,8,2
"PID0775","2026-03",37,9,11,8,4
"PID0775","2026-04",31,9,2,7,2
"PID0775","2026-05",29,13,9,5,2
"PID0775","2026-06",34,10,8,9,3
"PID0776","2026-01",45,7,15,8,1
"PID0776","2026-02",46,15,21,9,1
"PID0776","2026-03",43,10,12,9,3
"PID0776","2026-04",54,8,22,16,1
"PID0776","2026-05",49,16,19,6,3
"PID0776","2026-06",50,10,17,8,3
"PID0777","2026-01",55,11,18,13,4
"PID0777","2026-02",52,16,17,9,4
"PID0777","2026-03",50,10,18,8,4
"PID0777","2026-04",41,13,12,9,2
"PID0777","2026-05",48,5,14,11,6
"PID0777","2026-06",56,11,22,6,6
"PID0778","2026-01",90,14,36,23,6
"PID0778","2026-02",82,15,27,14,6
"PID0778","2026-03",77,13,23,17,8
"PID0778","2026-04",76,14,23,20,5
"PID0778","2026-05",75,10,28,12,7
"PID0778","2026-06",82,14,29,13,4
"PID0779","2026-01",53,10,19,17,3
"PID0779","2026-02",43,11,14,11,2
"PID0779","2026-03",58,12,17,11,3
"PID0779","2026-04",56,19,23,13,2
"PID0779","2026-05",66,16,26,15,4
"PID0779","2026-06",59,12,17,8,5
"PID0780","2026-01",56,7,17,11,6
"PID0780","2026-02",51,13,20,9,3
"PID0780","2026-03",50,13,12,12,6
"PID0780","2026-04",62,18,18,12,4
"PID0780","2026-05",50,9,14,13,4
"PID0780","2026-06",60,0,17,12,4
"PID0781","2026-01",55,7,16,9,6
"PID0781","2026-02",43,10,14,9,3
"PID0781","2026-03",40,10,9,8,3
"PID0781","2026-04",55,14,20,10,4
"PID0781","2026-05",57,17,17,10,0
"PID0781","2026-06",57,5,18,11,3
"PID0782","2026-01",47,5,22,7,2
"PID0782","2026-02",52,4,18,10,4
"PID0782","2026-03",37,12,13,1,2
"PID0782","2026-04",42,12,11,9,3
"PID0782","2026-05",37,9,11,7,4
"PID0782","2026-06",44,9,14,10,3
"PID0783","2026-01",54,16,20,14,3
"PID0783","2026-02",53,6,16,8,2
"PID0783","2026-03",53,17,20,12,6
"PID0783","2026-04",58,11,25,14,3
"PID0783","2026-05",49,16,24,7,1
"PID0783","2026-06",50,8,13,11,0
"PID0784","2026-01",45,5,17,10,5
"PID0784","2026-02",31,10,9,8,3
"PID0784","2026-03",39,14,12,3,2
"PID0784","2026-04",34,13,17,9,5
"PID0784","2026-05",53,13,19,9,2
"PID0784","2026-06",48,11,15,16,4
"PID0785","2026-01",64,8,24,14,5
"PID0785","2026-02",58,13,20,15,4
"PID0785","2026-03",53,10,22,12,5
"PID0785","2026-04",46,14,19,13,3
"PID0785","2026-05",54,8,11,9,5
"PID0785","2026-06",49,8,13,11,3
"PID0786","2026-01",54,14,17,8,5
"PID0786","2026-02",54,19,17,12,2
"PID0786","2026-03",56,15,17,10,3
"PID0786","2026-04",57,17,18,15,4
"PID0786","2026-05",72,17,27,11,4
"PID0786","2026-06",64,18,21,13,3
"PID0787","2026-01",53,18,16,12,3
"PID0787","2026-02",58,13,20,17,4
"PID0787","2026-03",59,13,28,11,5
"PID0787","2026-04",58,14,23,12,6
"PID0787","2026-05",58,10,22,15,6
"PID0787","2026-06",47,12,18,4,4
"PID0788","2026-01",39,13,14,4,6
"PID0788","2026-02",46,9,12,14,5
"PID0788","2026-03",56,14,22,16,1
"PID0788","2026-04",53,7,17,11,2
"PID0788","2026-05",46,6,19,10,2
"PID0788","2026-06",53,3,13,12,2
"PID0789","2026-01",73,14,31,12,5
"PID0789","2026-02",65,18,22,21,6
"PID0789","2026-03",64,21,22,13,4
"PID0789","2026-04",65,13,25,14,6
"PID0789","2026-05",56,11,17,11,5
"PID0789","2026-06",48,17,19,8,4
"PID0790","2026-01",54,12,15,9,1
"PID0790","2026-02",45,12,16,9,4
"PID0790","2026-03",58,11,20,13,1
"PID0790","2026-04",61,8,18,10,2
"PID0790","2026-05",51,15,15,8,2
"PID0790","2026-06",38,13,15,17,1
"PID0791","2026-01",51,13,15,12,3
"PID0791","2026-02",59,1,31,12,5
"PID0791","2026-03",58,3,21,19,1
"PID0791","2026-04",62,12,29,15,4
"PID0791","2026-05",72,19,23,20,5
"PID0791","2026-06",53,16,18,17,4
"PID0792","2026-01",53,11,20,13,4
"PID0792","2026-02",55,11,22,14,4
"PID0792","2026-03",46,12,20,9,1
"PID0792","2026-04",46,6,21,13,4
"PID0792","2026-05",48,8,10,9,3
"PID0792","2026-06",46,11,16,8,7
"PID0793","2026-01",45,7,18,8,3
"PID0793","2026-02",32,8,5,9,4
"PID0793","2026-03",44,11,13,9,5
"PID0793","2026-04",58,9,16,13,4
"PID0793","2026-05",50,11,16,11,4
"PID0793","2026-06",55,7,20,15,2
"PID0794","2026-01",62,12,22,5,5
"PID0794","2026-02",48,17,17,6,5
"PID0794","2026-03",49,12,22,15,2
"PID0794","2026-04",41,19,11,3,1
"PID0794","2026-05",66,16,22,16,3
"PID0794","2026-06",52,15,14,14,1
"PID0795","2026-01",67,9,22,18,2
"PID0795","2026-02",53,12,19,9,4
"PID0795","2026-03",62,16,21,15,3
"PID0795","2026-04",55,12,16,10,1
"PID0795","2026-05",49,9,17,10,2
"PID0795","2026-06",65,10,25,7,5
"PID0796","2026-01",42,12,16,6,4
"PID0796","2026-02",45,12,15,6,1
"PID0796","2026-03",47,9,14,11,5
"PID0796","2026-04",32,6,12,3,0
"PID0796","2026-05",18,8,7,5,4
"PID0796","2026-06",39,13,16,10,3
"PID0797","2026-01",59,13,25,13,2
"PID0797","2026-02",59,9,23,17,4
"PID0797","2026-03",56,2,18,17,4
"PID0797","2026-04",29,17,10,6,2
"PID0797","2026-05",39,13,6,8,2
"PID0797","2026-06",45,12,13,17,2
"PID0798","2026-01",46,16,14,8,4
"PID0798","2026-02",51,17,16,16,3
"PID0798","2026-03",51,11,15,8,2
"PID0798","2026-04",55,15,19,11,3
"PID0798","2026-05",59,4,25,15,3
"PID0798","2026-06",50,11,13,8,3
"PID0799","2026-01",75,11,20,17,7
"PID0799","2026-02",59,14,20,9,3
"PID0799","2026-03",66,12,24,20,5
"PID0799","2026-04",70,7,26,15,4
"PID0799","2026-05",70,16,25,14,2
"PID0799","2026-06",58,15,28,7,3
"PID0800","2026-01",55,5,22,8,4
"PID0800","2026-02",49,9,13,8,4
"PID0800","2026-03",44,7,14,10,3
"PID0800","2026-04",51,11,13,7,1
"PID0800","2026-05",70,9,26,16,5
"PID0800","2026-06",65,9,19,15,5
"PID0801","2026-01",41,9,18,9,1
"PID0801","2026-02",50,10,18,16,3
"PID0801","2026-03",30,12,7,9,5
"PID0801","2026-04",31,9,10,7,4
"PID0801","2026-05",55,4,17,13,3
"PID0801","2026-06",46,14,14,9,3
"PID0802","2026-01",46,16,16,6,7
"PID0802","2026-02",53,13,17,8,3
"PID0802","2026-03",53,17,13,10,4
"PID0802","2026-04",52,14,21,14,4
"PID0802","2026-05",54,13,18,13,4
"PID0802","2026-06",65,21,26,12,6
"PID0803","2026-01",52,11,18,10,5
"PID0803","2026-02",41,9,12,5,4
"PID0803","2026-03",63,10,28,10,4
"PID0803","2026-04",61,3,25,13,5
"PID0803","2026-05",53,9,13,11,4
"PID0803","2026-06",41,20,10,7,4
"PID0804","2026-01",36,13,9,7,3
"PID0804","2026-02",41,12,11,12,4
"PID0804","2026-03",53,6,17,8,3
"PID0804","2026-04",65,11,27,17,2
"PID0804","2026-05",48,8,20,15,2
"PID0804","2026-06",52,13,13,14,2
"PID0805","2026-01",55,15,19,11,3
"PID0805","2026-02",37,11,12,6,3
"PID0805","2026-03",55,15,13,6,2
"PID0805","2026-04",53,21,22,10,3
"PID0805","2026-05",58,12,17,8,2
"PID0805","2026-06",65,11,26,17,5
"PID0806","2026-01",72,17,25,18,6
"PID0806","2026-02",70,23,28,14,6
"PID0806","2026-03",81,12,29,20,8
"PID0806","2026-04",70,10,25,14,7
"PID0806","2026-05",70,18,26,14,7
"PID0806","2026-06",71,20,25,9,6
"PID0807","2026-01",65,21,20,13,4
"PID0807","2026-02",61,7,23,19,8
"PID0807","2026-03",59,9,19,8,5
"PID0807","2026-04",52,14,18,16,6
"PID0807","2026-05",65,11,26,14,1
"PID0807","2026-06",70,10,22,13,5
"PID0808","2026-01",72,19,23,14,5
"PID0808","2026-02",63,10,21,11,3
"PID0808","2026-03",76,4,34,17,5
"PID0808","2026-04",73,12,24,18,6
"PID0808","2026-05",63,9,23,14,6
"PID0808","2026-06",72,16,25,16,6
"PID0809","2026-01",51,18,20,11,6
"PID0809","2026-02",51,11,15,9,5
"PID0809","2026-03",44,15,20,6,3
"PID0809","2026-04",38,12,14,6,0
"PID0809","2026-05",54,18,21,13,4
"PID0809","2026-06",41,9,17,8,3
"PID0810","2026-01",60,19,21,11,2
"PID0810","2026-02",63,16,22,21,5
"PID0810","2026-03",71,13,22,15,4
"PID0810","2026-04",53,6,17,16,1
"PID0810","2026-05",55,24,19,12,3
"PID0810","2026-06",41,14,17,11,3
"PID0811","2026-01",48,11,18,10,2
"PID0811","2026-02",46,12,16,8,4
"PID0811","2026-03",52,10,18,13,3
"PID0811","2026-04",47,7,14,11,3
"PID0811","2026-05",55,9,20,12,3
"PID0811","2026-06",36,10,12,12,4
"PID0812","2026-01",52,9,15,16,3
"PID0812","2026-02",61,15,23,17,2
"PID0812","2026-03",51,7,17,15,0
"PID0812","2026-04",39,15,16,11,3
"PID0812","2026-05",52,14,21,13,3
"PID0812","2026-06",56,20,21,8,3
"PID0813","2026-01",45,17,14,5,2
"PID0813","2026-02",52,16,22,13,3
"PID0813","2026-03",46,11,15,10,3
"PID0813","2026-04",39,14,17,17,5
"PID0813","2026-05",50,11,12,10,4
"PID0813","2026-06",51,14,13,12,1
"PID0814","2026-01",53,17,20,15,4
"PID0814","2026-02",47,17,17,16,1
"PID0814","2026-03",50,6,17,13,5
"PID0814","2026-04",58,12,16,18,4
"PID0814","2026-05",57,17,22,11,4
"PID0814","2026-06",63,15,21,10,6
"PID0815","2026-01",48,4,22,13,5
"PID0815","2026-02",56,12,19,18,3
"PID0815","2026-03",47,8,16,13,3
"PID0815","2026-04",49,14,16,13,4
"PID0815","2026-05",41,7,15,8,2
"PID0815","2026-06",48,11,20,10,3
"PID0816","2026-01",44,20,18,15,4
"PID0816","2026-02",50,10,19,10,3
"PID0816","2026-03",48,6,19,9,3
"PID0816","2026-04",51,7,19,5,3
"PID0816","2026-05",50,12,16,10,4
"PID0816","2026-06",48,10,20,15,3
"PID0817","2026-01",53,9,17,6,3
"PID0817","2026-02",44,14,11,14,4
"PID0817","2026-03",66,14,24,14,5
"PID0817","2026-04",35,11,11,11,5
"PID0817","2026-05",66,14,24,12,5
"PID0817","2026-06",60,16,21,13,3
"PID0818","2026-01",72,7,23,17,5
"PID0818","2026-02",76,16,30,20,6
"PID0818","2026-03",59,12,17,16,5
"PID0818","2026-04",63,6,18,11,8
"PID0818","2026-05",67,14,28,20,6
"PID0818","2026-06",42,16,18,9,5
"PID0819","2026-01",74,8,22,13,5
"PID0819","2026-02",71,14,26,13,5
"PID0819","2026-03",62,6,20,14,7
"PID0819","2026-04",50,18,20,8,9
"PID0819","2026-05",71,13,27,10,6
"PID0819","2026-06",72,11,23,11,4
"PID0820","2026-01",53,5,20,13,2
"PID0820","2026-02",56,13,15,13,3
"PID0820","2026-03",66,14,28,15,2
"PID0820","2026-04",59,13,19,9,3
"PID0820","2026-05",60,16,22,16,4
"PID0820","2026-06",51,10,15,8,0
"PID0821","2026-01",45,5,17,5,3
"PID0821","2026-02",45,6,14,8,4
"PID0821","2026-03",47,1,16,6,5
"PID0821","2026-04",36,18,9,9,3
"PID0821","2026-05",57,20,23,12,3
"PID0821","2026-06",37,4,11,7,0
"PID0822","2026-01",57,15,19,13,2
"PID0822","2026-02",59,15,18,16,4
"PID0822","2026-03",64,19,28,16,4
"PID0822","2026-04",50,10,13,8,2
"PID0822","2026-05",51,6,14,12,2
"PID0822","2026-06",31,23,13,3,4
"PID0823","2026-01",38,3,8,5,3
"PID0823","2026-02",61,3,21,12,3
"PID0823","2026-03",42,10,15,5,3
"PID0823","2026-04",51,8,23,10,3
"PID0823","2026-05",38,11,12,7,3
"PID0823","2026-06",47,10,14,8,4
"PID0824","2026-01",59,12,22,11,5
